date,author,start_price,end_price,year,tech,decade,dimension,technique,category
2010,Aleksander Vardi,3004.0,3004.0,1948.0,õli papp vm,1940.0,4455.0,õli papp,Õlimaal
2010,Julius Gentalen,383.0,383.0,1950.0,akvarell ,1950.0,1200.0,akvarell,Muu maalitehnika
2010,Ott Kangilaski,256.0,607.0,1954.0,kuivnõel ,1950.0,5704.0,kuivnõel,Sügavtrükk
2010,Henn Roode,1342.0,1342.0,1958.0,õli papp ,1950.0,2376.0,õli papp,Õlimaal
2010,Aleksander Vardi,959.0,1342.0,1955.0,õli lõuend vm,1950.0,3135.0,õli lõuend,Õlimaal
2010,Eerik Haamer,1406.0,1470.0,1960.0,akvarell süsi kartong ,1960.0,2856.0,akvarell,Muu maalitehnika
2010,Henn Roode,1470.0,1470.0,1964.0,õli papp ,1960.0,277070.0,õli papp,Õlimaal
2010,Richard Uutmaa,1086.0,1981.0,1967.0,akvarell guašš vm,1960.0,162425.0,akvarell,Muu maalitehnika
2010,Märt Bormeister,1662.0,1662.0,1968.0,õli papp ,1960.0,4000.0,õli papp,Õlimaal
2010,Nikolai Kormašov,1662.0,1662.0,1968.0,õli masoniit ,1960.0,446875.0,õli masoniit,Õlimaal
2010,Richard Uutmaa,1534.0,3451.0,1969.0,õli lõuend ,1960.0,34650.0,õli lõuend,Õlimaal
2010,Peeter Mudist,2045.0,2173.0,1970.0,õli papp ,1970.0,32250.0,õli papp,Õlimaal
2010,Allex Kütt,383.0,383.0,1981.0,akvatinta ,1980.0,1760.0,akvatinta,Sügavtrükk
2010,Evald Okas,128.0,128.0,1971.0,lito km,1970.0,11484.0,litograafia,Lametrükk
2010,Richard Sagrits,192.0,192.0,1963.0,linoollõige ,1960.0,1320.0,linool,Kõrgtrükk
2010,Leili Muuga,575.0,607.0,1961.0,õli lõuend kleebitud papile ,1960.0,16905.0,õli lõuend,Õlimaal
2010,Ott Kangilaski,447.0,447.0,1958.0,ofort ,1950.0,139855.0,ofort,Sügavtrükk
